GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1400000US12095010200,12095010200,"Census Tract 102, Orange County, Florida",2941,193,66486,5035,89.1,4.5,67472,14049,2.9,2.4,39414,2672,0.0,1.3,-,**,4.8,3.2,(X),(X),1.5,2.2,-,**,1.2,1.4,-,**,0.6,0.9,-,**,8.3,3.5,(X),(X),81.9,5.5,71058,14650,6.1,3.4,44091,44060,51.3,6.2,66463,8698,27.0,4.9,81125,26229,15.6,2.7,38214,22032,799,201,102606,23014,10.0,7.5,118125,61359,90.0,7.5,102279,26879,94.9,4.7,(X),(X),3.3,3.7,(X),(X),1.9,3.1,(X),(X),2142,250,57321,13228,40.2,8.3,(X),(X),32.7,7.8,(X),(X),7.5,4.4,(X),(X),59.8,8.3,(X),(X),48.3,8.9,(X),(X),11.5,4.8,(X),(X),38.8,(X),(X),(X),26.3,(X),(X),(X),43.5,(X),(X),(X)
1400000US12095010300,12095010300,"Census Tract 103, Orange County, Florida",1688,89,41434,5509,90.7,4.4,42408,7350,3.6,2.5,(X),(X),0.0,2.3,-,**,2.1,2.3,(X),(X),0.0,2.3,-,**,0.4,0.6,-,**,3.2,2.3,(X),(X),15.4,4.8,20208,13345,76.1,6.4,46037,7966,6.0,3.7,24205,8477,40.9,5.1,52614,5086,17.5,4.1,76786,30890,35.5,4.3,15351,3271,260,59,107500,22569,46.2,11.1,103333,54645,53.8,11.1,112500,24070,81.9,11.5,114821,26658,11.2,10.0,63558,40165,6.9,7.1,-,**,1428,87,37617,9684,63.4,6.6,21875,6827,57.4,7.2,17466,6120,6.0,3.6,73250,53743,36.6,6.6,54403,14051,31.4,6.2,51250,16627,5.3,2.7,90893,48657,42.1,(X),(X),(X),34.2,(X),(X),(X),43.6,(X),(X),(X)
1400000US12095010400,12095010400,"Census Tract 104, Orange County, Florida",460,46,12368,1395,6.3,5.6,26083,14977,85.0,7.8,12375,1549,1.1,1.7,-,**,0.0,8.3,-,**,0.0,8.3,-,**,7.4,6.3,9432,4226,0.2,0.9,-,**,12.4,7.2,(X),(X),1.3,1.9,-,**,3.5,5.2,-,**,39.6,10.2,11650,6179,26.1,6.7,14722,10863,30.9,9.4,11875,3119,257,52,16250,9255,67.7,11.5,(X),(X),32.3,11.5,(X),(X),19.5,13.0,(X),(X),66.9,11.8,(X),(X),13.6,9.7,(X),(X),203,48,11103,1293,81.8,9.1,11078,1176,77.3,10.9,10858,1230,4.4,5.4,-,**,18.2,9.1,12656,6920,16.7,8.9,9861,6744,1.5,2.4,-,**,32.0,(X),(X),(X),32.7,(X),(X),(X),27.6,(X),(X),(X)
1400000US12095010500,12095010500,"Census Tract 105, Orange County, Florida",566,50,21102,3564,6.9,4.4,17266,15471,91.0,5.0,21075,4566,0.0,6.8,-,**,0.0,6.8,-,**,0.0,6.8,-,**,1.6,2.5,-,**,0.5,0.8,-,**,4.4,4.3,21806,3586,4.1,3.8,(X),(X),1.2,2.0,-,**,15.7,7.4,22656,4391,48.8,12.9,21000,17810,34.3,11.0,20769,4249,233,53,28750,8240,38.2,16.0,15234,10889,61.8,16.0,30769,3597,23.2,16.4,(X),(X),53.6,15.6,(X),(X),23.2,16.0,(X),(X),333,64,12480,10921,34.2,12.5,(X),(X),27.3,11.9,(X),(X),6.9,6.3,(X),(X),65.8,12.5,(X),(X),48.0,14.9,(X),(X),17.7,12.1,(X),(X),37.8,(X),(X),(X),42.1,(X),(X),(X),32.4,(X),(X),(X)
1400000US12095010802,12095010802,"Census Tract 108.02, Orange County, Florida",1556,127,48918,6802,94.3,4.0,48396,6899,0.6,1.0,-,**,0.0,2.5,-,**,4.7,3.8,53836,7172,0.0,2.5,-,**,0.0,2.5,-,**,0.4,0.6,-,**,5.5,3.8,30263,10071,89.8,5.0,49720,4339,3.6,3.7,21429,13192,50.5,7.1,50387,5731,31.6,5.7,52845,6540,14.3,4.4,30917,14031,474,99,62941,14659,35.0,10.2,49569,21620,65.0,10.2,72763,25557,61.4,12.4,74519,44406,37.1,12.5,49286,25654,1.5,2.1,-,**,1082,141,41731,3162,46.4,9.0,(X),(X),39.9,9.6,(X),(X),6.5,3.6,(X),(X),53.6,9.0,(X),(X),37.1,9.4,(X),(X),16.5,6.5,(X),(X),38.4,(X),(X),(X),22.2,(X),(X),(X),45.6,(X),(X),(X)
1400000US12095011000,12095011000,"Census Tract 110, Orange County, Florida",1663,102,41895,8768,84.5,5.0,45335,6252,7.3,4.1,19402,4927,0.0,2.4,-,**,4.3,3.0,"2,500-",***,0.0,2.4,-,**,3.4,2.8,36286,988,0.5,0.9,-,**,16.8,4.7,30089,23227,71.7,5.6,48456,8094,4.1,2.3,46128,828,55.7,6.8,48750,12322,28.9,5.2,35081,14638,11.3,4.0,33333,15003,572,103,54000,31256,25.2,9.1,32143,22808,74.8,9.1,85208,34479,75.7,8.6,(X),(X),21.7,8.5,(X),(X),2.6,2.7,(X),(X),1091,138,36218,6953,58.2,9.1,(X),(X),47.8,9.7,(X),(X),10.4,6.1,(X),(X),41.8,9.1,(X),(X),31.1,9.5,(X),(X),10.7,4.8,(X),(X),44.5,(X),(X),(X),35.5,(X),(X),(X),49.2,(X),(X),(X)
1400000US12095011100,12095011100,"Census Tract 111, Orange County, Florida",1360,131,50130,2676,84.5,7.6,52070,4354,8.3,5.5,(X),(X),0.0,2.9,-,**,5.6,4.8,29063,19252,0.0,2.9,-,**,1.6,1.9,-,**,0.0,2.9,-,**,13.3,5.6,27344,22750,72.8,8.1,53457,5706,4.6,3.7,(X),(X),40.1,6.4,(X),(X),35.2,5.9,(X),(X),20.1,4.2,(X),(X),572,116,53487,8565,29.4,9.1,81563,64557,70.6,9.1,52829,7293,73.8,11.8,(X),(X),17.7,11.6,(X),(X),8.6,6.1,(X),(X),788,130,48511,4105,52.4,10.4,48750,12104,37.9,9.7,41010,9866,14.5,6.1,80536,32784,47.6,10.4,48414,4519,37.9,11.2,47705,14635,9.6,5.3,66250,49169,33.0,(X),(X),(X),28.5,(X),(X),(X),35.2,(X),(X),(X)
1400000US12095011200,12095011200,"Census Tract 112, Orange County, Florida",1441,89,63262,8931,85.3,7.2,64160,10350,5.6,4.6,(X),(X),0.0,2.7,-,**,5.3,4.5,(X),(X),0.0,2.7,-,**,0.0,2.7,-,**,3.7,3.7,(X),(X),9.7,3.2,37328,22745,77.6,7.1,67632,11700,0.0,2.7,-,**,42.0,6.2,71563,18533,38.8,6.7,68750,26038,19.2,4.5,47639,11722,747,91,81793,20503,38.8,8.0,90750,26984,61.2,8.0,78472,26947,74.0,10.2,(X),(X),16.3,7.4,(X),(X),9.6,7.2,(X),(X),694,113,49919,9813,50.7,10.5,(X),(X),37.0,10.5,(X),(X),13.7,8.0,(X),(X),49.3,10.5,(X),(X),32.3,9.3,(X),(X),17.0,8.8,(X),(X),23.0,(X),(X),(X),18.2,(X),(X),(X),28.2,(X),(X),(X)
1400000US12095011300,12095011300,"Census Tract 113, Orange County, Florida",2021,124,51673,6240,89.1,6.2,53780,6581,8.3,6.3,(X),(X),0.0,2.0,-,**,0.5,0.8,-,**,0.0,2.0,-,**,0.0,2.0,-,**,2.1,2.6,-,**,7.6,3.8,(X),(X),81.4,6.0,54848,6967,2.1,2.4,(X),(X),45.6,7.2,(X),(X),37.8,8.8,(X),(X),14.5,4.4,(X),(X),1061,147,67686,20708,45.2,12.5,54226,16610,54.8,12.5,86659,29758,74.5,11.3,(X),(X),12.9,6.8,(X),(X),12.6,9.5,(X),(X),960,189,42500,6428,40.4,10.0,(X),(X),34.6,9.0,(X),(X),5.8,5.4,(X),(X),59.6,10.0,(X),(X),46.9,11.5,(X),(X),12.7,9.5,(X),(X),27.0,(X),(X),(X),25.2,(X),(X),(X),24.9,(X),(X),(X)
