GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1400000US18097310103,18097310103,"Census Tract 3101.03, Marion County, Indiana",2434,138,97167,16142,67.5,4.5,109730,19117,24.0,4.3,91952,13338,0.0,1.2,-,**,5.1,1.8,(X),(X),0.0,1.2,-,**,2.1,2.8,-,**,1.2,1.4,-,**,2.5,2.9,-,**,66.7,4.5,109122,20373,2.0,2.7,-,**,27.0,4.6,112583,18895,53.8,3.9,115294,17830,17.2,3.1,33693,7886,1836,122,114815,15931,42.0,6.6,133021,38348,58.0,6.6,108185,16076,79.4,7.7,(X),(X),15.0,6.7,(X),(X),5.7,4.1,(X),(X),598,129,55119,18447,54.5,14.8,(X),(X),44.1,14.8,(X),(X),10.4,10.0,(X),(X),45.5,14.8,(X),(X),45.5,14.8,(X),(X),0.0,4.9,(X),(X),27.1,(X),(X),(X),32.7,(X),(X),(X),10.0,(X),(X),(X)
1400000US18097310104,18097310104,"Census Tract 3101.04, Marion County, Indiana",1931,106,50625,9677,73.3,5.6,49769,16940,23.1,4.8,51250,18723,0.0,1.5,-,**,1.8,2.0,83047,18080,0.0,1.5,-,**,0.6,1.1,-,**,1.1,1.3,-,**,2.2,2.3,26319,18122,71.7,5.9,50833,18792,1.6,1.7,(X),(X),39.2,6.0,(X),(X),29.2,4.8,(X),(X),30.0,5.6,(X),(X),678,158,77167,17055,21.2,10.5,83438,70598,78.8,10.5,76563,15951,76.1,12.4,(X),(X),21.1,12.7,(X),(X),2.8,4.2,(X),(X),1253,186,36838,14134,67.7,11.1,(X),(X),54.8,12.8,(X),(X),12.8,9.4,(X),(X),32.3,11.1,(X),(X),28.1,10.2,(X),(X),4.2,4.8,(X),(X),23.1,(X),(X),(X),30.5,(X),(X),(X),19.1,(X),(X),(X)
1400000US18097310105,18097310105,"Census Tract 3101.05, Marion County, Indiana",1608,49,50260,7272,54.7,5.0,53417,9791,40.2,5.1,39938,9359,0.0,1.8,-,**,3.2,2.1,66250,52790,0.0,1.8,-,**,1.4,2.2,-,**,0.6,0.8,-,**,2.0,2.3,-,**,54.1,5.1,54167,10743,3.2,2.9,50789,9277,40.5,5.3,55321,14714,34.0,3.6,63304,4536,22.3,4.6,12838,3933,819,89,64554,4496,54.0,7.0,67770,20471,46.0,7.0,63780,2993,74.8,8.3,67292,5059,21.2,7.5,38000,14328,3.9,4.4,-,**,789,99,32371,7952,43.1,9.5,33056,10382,36.5,8.6,30431,13564,6.6,6.9,51711,27029,56.9,9.5,29676,15096,49.0,11.8,21932,16058,7.9,6.3,39554,17685,25.8,(X),(X),(X),26.9,(X),(X),(X),21.7,(X),(X),(X)
1400000US18097310106,18097310106,"Census Tract 3101.06, Marion County, Indiana",2016,140,35899,2502,53.6,8.2,38117,4646,37.8,8.6,31380,4304,0.0,1.5,-,**,1.1,1.3,-,**,0.0,1.5,-,**,3.2,3.0,48352,25148,4.2,3.2,(X),(X),6.0,4.4,36094,19511,50.8,8.6,38799,5302,15.1,6.2,34286,6816,36.8,7.8,34758,5641,33.0,7.9,35650,6478,15.1,4.3,47857,7275,789,189,37372,5385,38.5,11.9,37426,6094,61.5,11.9,37188,13265,51.8,15.7,(X),(X),30.5,12.6,(X),(X),17.6,13.1,(X),(X),1227,198,33942,3829,54.9,11.4,31372,5256,54.0,11.4,31189,5498,1.0,1.5,-,**,45.1,11.4,42396,10868,35.0,11.3,41354,21185,10.1,6.9,45521,14934,25.4,(X),(X),(X),29.9,(X),(X),(X),20.8,(X),(X),(X)
1400000US18097310108,18097310108,"Census Tract 3101.08, Marion County, Indiana",1461,76,85145,6571,77.7,5.2,90423,9023,16.2,4.6,85188,17387,0.0,2.0,-,**,2.7,2.5,64911,27573,0.0,2.0,-,**,2.3,3.0,-,**,1.2,1.3,-,**,2.6,3.1,31111,3328,77.4,5.1,90504,8696,1.7,2.8,-,**,19.0,5.7,105125,37267,47.6,4.7,87035,6738,31.7,4.9,80547,36886,911,93,91037,6927,23.3,5.7,86174,2767,76.7,5.7,98403,14332,82.5,8.9,(X),(X),15.9,9.6,(X),(X),1.5,2.1,(X),(X),550,82,55833,12904,64.4,10.5,(X),(X),53.6,11.3,(X),(X),10.7,8.5,(X),(X),35.6,10.5,(X),(X),30.0,10.0,(X),(X),5.6,5.0,(X),(X),20.1,(X),(X),(X),22.3,(X),(X),(X),16.5,(X),(X),(X)
1400000US18097310110,18097310110,"Census Tract 3101.10, Marion County, Indiana",1348,79,48633,4931,56.6,6.9,52625,15158,35.5,5.4,39973,12661,0.0,2.2,-,**,4.2,2.6,75250,40880,0.0,2.2,-,**,2.9,3.9,-,**,0.7,0.9,-,**,5.6,4.5,(X),(X),53.9,7.1,55568,18993,13.4,5.5,23527,7938,46.0,6.6,44483,11385,31.0,6.4,53309,7049,9.6,5.3,69625,40829,628,103,52024,17141,54.1,8.7,37697,9728,45.9,8.7,76667,35524,57.6,13.0,(X),(X),33.3,12.9,(X),(X),9.1,9.1,(X),(X),720,116,44149,7798,64.6,9.1,(X),(X),60.3,9.2,(X),(X),4.3,3.7,(X),(X),35.4,9.1,(X),(X),25.8,9.5,(X),(X),9.6,5.3,(X),(X),18.2,(X),(X),(X),20.7,(X),(X),(X),16.1,(X),(X),(X)
1400000US18097310111,18097310111,"Census Tract 3101.11, Marion County, Indiana",1587,138,46793,5396,54.7,7.7,46655,7235,36.2,7.2,51047,13254,0.0,1.9,-,**,1.4,1.6,-,**,0.0,1.9,-,**,2.7,2.4,(X),(X),5.0,4.0,(X),(X),5.2,2.7,31652,16503,52.2,7.7,46993,8178,10.6,5.4,44417,23037,39.8,8.0,55118,12774,40.2,8.1,49444,8100,9.4,3.1,31958,8040,651,129,61406,20198,44.4,12.3,46705,22655,55.6,12.3,73529,19856,47.3,12.2,(X),(X),40.2,14.6,(X),(X),12.4,8.8,(X),(X),936,139,32500,15556,52.6,10.4,(X),(X),41.6,8.9,(X),(X),11.0,8.0,(X),(X),47.4,10.4,(X),(X),31.8,11.2,(X),(X),15.6,8.3,(X),(X),28.0,(X),(X),(X),39.6,(X),(X),(X),20.0,(X),(X),(X)
1400000US18097310201,18097310201,"Census Tract 3102.01, Marion County, Indiana",1373,93,56339,12487,46.3,6.2,65536,16814,42.0,7.1,51440,16953,0.0,2.2,-,**,2.3,1.9,(X),(X),0.0,2.2,-,**,7.7,5.0,37500,12679,1.6,1.8,-,**,12.4,5.0,40259,13318,41.7,5.7,69583,19758,7.2,5.4,40703,39555,34.5,6.2,62750,29705,46.8,5.9,60382,15852,11.5,4.0,61944,33499,868,104,70714,15197,44.7,9.0,72143,25953,55.3,9.0,69375,18917,66.5,9.0,(X),(X),22.1,8.2,(X),(X),11.4,6.3,(X),(X),505,111,43036,14385,46.3,11.2,(X),(X),34.3,10.9,(X),(X),12.1,8.0,(X),(X),53.7,11.2,(X),(X),36.4,13.6,(X),(X),17.2,9.7,(X),(X),28.9,(X),(X),(X),30.8,(X),(X),(X),25.7,(X),(X),(X)
1400000US18097310203,18097310203,"Census Tract 3102.03, Marion County, Indiana",2355,121,34275,7149,47.2,7.2,46750,19333,40.4,8.0,27344,13505,0.0,1.3,-,**,2.1,2.0,(X),(X),0.0,1.3,-,**,10.3,7.9,21278,10895,0.0,1.3,-,**,12.0,7.9,22389,13312,45.5,6.9,46083,18980,4.5,3.5,(X),(X),34.7,5.9,(X),(X),35.7,7.1,(X),(X),25.1,4.8,(X),(X),1293,169,39076,17247,56.8,9.6,(X),(X),43.2,9.6,(X),(X),55.6,13.3,(X),(X),43.3,13.1,(X),(X),1.1,1.8,(X),(X),1062,183,28333,6136,65.8,9.2,26240,4006,62.5,10.0,26351,2261,3.3,4.0,-,**,34.2,9.2,34867,6982,31.3,9.6,34697,6323,2.9,3.4,-,**,28.3,(X),(X),(X),26.9,(X),(X),(X),26.8,(X),(X),(X)
