GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1400000US06037101110,06037101110,"Census Tract 1011.10, Los Angeles County, California",1645,75,50694,9739,77.4,4.9,58182,14871,1.5,2.4,-,**,0.0,2.0,-,**,5.5,2.3,57614,18360,0.0,2.0,-,**,14.7,4.9,28900,24127,0.8,1.0,-,**,24.9,5.5,39000,24468,67.2,5.4,60333,13942,1.5,2.1,-,**,34.3,5.3,52557,11757,45.0,5.7,62109,16369,19.1,4.2,28359,9245,1181,133,54489,12445,37.2,6.3,47401,15668,62.8,6.3,58226,13474,71.9,8.3,(X),(X),18.0,7.0,(X),(X),10.2,5.6,(X),(X),464,123,43281,10878,50.9,14.4,(X),(X),42.2,15.5,(X),(X),8.6,5.9,(X),(X),49.1,14.4,(X),(X),39.9,15.3,(X),(X),9.3,8.6,(X),(X),37.3,(X),(X),(X),34.5,(X),(X),(X),40.3,(X),(X),(X)
1400000US06037101122,06037101122,"Census Tract 1011.22, Los Angeles County, California",1218,80,107400,16383,79.1,7.4,102321,20632,1.2,2.2,-,**,1.4,1.7,-,**,12.6,5.9,166500,63253,0.0,2.6,-,**,2.8,2.7,115568,28072,2.9,3.5,90950,44012,6.1,4.3,92200,33877,78.6,7.5,101250,20216,1.0,1.5,-,**,18.2,5.7,126538,30536,55.3,5.6,113889,15280,25.5,5.1,80463,49637,928,85,119500,18457,29.7,8.7,118462,16067,70.3,8.7,125417,39303,88.1,6.6,133000,19323,11.9,6.6,46625,36586,0.0,3.4,-,**,290,70,49583,30386,40.0,14.7,(X),(X),32.8,14.2,(X),(X),7.2,6.1,(X),(X),60.0,14.7,(X),(X),42.8,15.2,(X),(X),17.2,13.7,(X),(X),37.0,(X),(X),(X),37.8,(X),(X),(X),31.0,(X),(X),(X)
1400000US06037101210,06037101210,"Census Tract 1012.10, Los Angeles County, California",2299,89,39502,7454,73.0,7.1,41029,10924,3.5,2.8,(X),(X),0.0,1.4,-,**,1.0,1.6,-,**,0.0,1.4,-,**,18.3,5.9,38368,6057,4.3,3.2,101071,81632,39.6,7.1,37747,8035,51.7,8.2,43492,8767,2.6,2.4,(X),(X),44.8,6.4,(X),(X),40.5,6.8,(X),(X),12.2,3.3,(X),(X),1216,192,42769,9228,53.5,8.1,31652,7963,46.5,8.1,49500,21406,51.7,9.7,(X),(X),30.5,9.4,(X),(X),17.8,8.5,(X),(X),1083,189,36836,7230,50.7,11.7,(X),(X),42.0,10.8,(X),(X),8.7,6.1,(X),(X),49.3,11.7,(X),(X),35.0,13.2,(X),(X),14.3,9.3,(X),(X),36.1,(X),(X),(X),39.6,(X),(X),(X),31.0,(X),(X),(X)
1400000US06037101220,06037101220,"Census Tract 1012.20, Los Angeles County, California",1164,81,41129,5719,66.6,6.6,38906,5487,1.2,2.0,-,**,0.0,2.8,-,**,13.4,4.3,39500,22658,0.0,2.8,-,**,13.2,4.6,68250,17881,5.6,3.8,(X),(X),21.5,5.9,49722,29163,58.2,7.0,39313,4932,0.0,2.8,-,**,38.1,6.8,50179,11705,46.0,7.5,40260,11081,16.0,4.7,28176,4248,725,71,51926,13220,40.3,8.2,52813,28611,59.7,8.2,51369,15729,78.5,7.1,(X),(X),15.0,6.9,(X),(X),6.5,3.9,(X),(X),439,81,29243,6261,58.1,11.3,(X),(X),56.3,11.6,(X),(X),1.8,2.4,(X),(X),41.9,11.3,(X),(X),36.9,10.8,(X),(X),5.0,5.7,(X),(X),35.6,(X),(X),(X),35.0,(X),(X),(X),34.6,(X),(X),(X)
1400000US06037101300,06037101300,"Census Tract 1013, Los Angeles County, California",1535,46,80890,4499,86.4,4.1,80852,5623,0.7,1.0,-,**,0.4,0.6,-,**,9.1,3.4,(X),(X),0.0,2.1,-,**,2.5,2.7,79620,22862,0.8,1.3,-,**,6.8,3.2,91250,71064,82.6,4.5,80265,6227,1.0,1.5,-,**,22.5,4.6,97105,34798,48.1,4.9,84306,13180,28.3,4.3,53625,22773,1065,95,92042,11679,31.0,6.1,112353,31466,69.0,6.1,81536,11984,85.6,5.9,(X),(X),6.5,3.9,(X),(X),7.9,4.5,(X),(X),470,93,52857,43042,61.5,14.4,(X),(X),43.8,13.4,(X),(X),17.7,10.0,(X),(X),38.5,14.4,(X),(X),29.1,13.8,(X),(X),9.4,8.7,(X),(X),35.7,(X),(X),(X),38.2,(X),(X),(X),28.5,(X),(X),(X)
1400000US06037101400,06037101400,"Census Tract 1014, Los Angeles County, California",1498,73,60385,11487,80.8,4.5,66016,7689,1.8,2.8,-,**,0.0,2.1,-,**,5.3,2.6,63750,53748,0.0,2.1,-,**,9.9,4.7,32831,11972,2.1,2.3,-,**,20.6,6.6,33284,5609,69.7,6.4,66688,9367,4.0,3.7,(X),(X),21.3,7.1,(X),(X),49.9,7.2,(X),(X),24.8,4.8,(X),(X),1069,105,61763,17571,32.0,7.4,63750,40326,68.0,7.4,61629,21345,66.4,8.6,71548,9570,22.6,7.8,37927,9134,10.9,6.8,75134,68352,429,111,40880,26441,47.6,13.6,(X),(X),47.6,13.6,(X),(X),0.0,7.3,(X),(X),52.4,13.6,(X),(X),42.7,13.4,(X),(X),9.8,6.9,(X),(X),35.6,(X),(X),(X),37.4,(X),(X),(X),31.2,(X),(X),(X)
1400000US06037102103,06037102103,"Census Tract 1021.03, Los Angeles County, California",680,46,72222,9529,91.8,5.4,75972,11083,0.0,4.7,-,**,0.0,4.7,-,**,5.4,3.8,55156,42762,0.0,4.7,-,**,2.4,3.7,-,**,0.4,1.0,-,**,20.6,7.7,(X),(X),73.5,7.6,77361,11061,0.0,4.7,-,**,28.5,7.1,76923,13700,44.9,8.6,81830,24602,26.6,5.6,54432,13670,453,59,81458,14137,32.2,9.3,82955,21251,67.8,9.3,81181,26343,79.9,8.8,(X),(X),12.6,7.5,(X),(X),7.5,6.2,(X),(X),227,63,46354,15528,76.2,12.8,(X),(X),62.6,15.0,(X),(X),13.7,10.4,(X),(X),23.8,12.8,(X),(X),23.8,12.8,(X),(X),0.0,13.3,(X),(X),38.4,(X),(X),(X),42.6,(X),(X),(X),30.0,(X),(X),(X)
1400000US06037102104,06037102104,"Census Tract 1021.04, Los Angeles County, California",1294,56,74878,5246,83.1,5.5,76250,4713,1.0,1.5,-,**,0.0,2.5,-,**,12.1,4.4,(X),(X),0.0,2.5,-,**,1.3,2.1,-,**,2.6,3.8,-,**,15.4,4.6,36575,10850,71.6,6.6,76698,5486,2.2,2.1,74231,60079,24.5,6.3,91488,29111,46.4,5.9,76736,22620,27.0,5.6,61719,31706,916,114,77279,15530,27.0,8.9,102721,36546,73.0,8.9,72792,7360,81.1,7.9,(X),(X),14.4,7.3,(X),(X),4.5,3.4,(X),(X),378,117,36667,36119,61.9,16.2,(X),(X),58.7,16.2,(X),(X),3.2,4.9,(X),(X),38.1,16.2,(X),(X),36.0,16.1,(X),(X),2.1,3.4,(X),(X),40.2,(X),(X),(X),47.6,(X),(X),(X),22.2,(X),(X),(X)
1400000US06037102105,06037102105,"Census Tract 1021.05, Los Angeles County, California",577,14,46969,10958,68.6,12.4,53500,18966,4.2,5.1,-,**,0.9,1.4,-,**,9.9,7.9,(X),(X),0.0,5.5,-,**,14.2,9.3,26979,2710,2.3,2.3,-,**,61.7,7.6,44565,21988,26.5,8.4,47266,31032,0.0,5.5,-,**,52.9,10.9,45729,20321,31.0,8.9,81250,42672,16.1,7.5,45313,6785,452,53,37308,24074,47.3,12.7,(X),(X),52.7,12.7,(X),(X),58.6,13.7,(X),(X),28.5,12.0,(X),(X),12.8,9.5,(X),(X),125,53,51607,27350,29.6,23.7,90662,61179,5.6,9.1,-,**,24.0,22.5,91176,21674,70.4,23.7,48750,18755,62.4,24.2,48750,17753,8.0,10.1,-,**,39.9,(X),(X),(X),35.8,(X),(X),(X),31.2,(X),(X),(X)
