GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1400000US06001400100,06001400100,"Census Tract 4001, Alameda County, California",1286,63,174113,37080,75.1,5.9,173571,54317,6.1,5.0,"250,000+",***,0.0,2.5,-,**,15.2,5.6,172604,72556,0.0,2.5,-,**,0.8,1.3,-,**,2.8,2.1,186429,160220,2.2,1.9,(X),(X),73.7,6.0,173571,55037,1.1,1.5,-,**,18.1,4.6,218229,36316,49.5,5.7,245938,51940,31.3,4.8,96875,15935,828,98,231563,47740,23.4,5.0,227000,70164,76.6,5.0,233750,66654,91.5,5.7,(X),(X),5.9,4.8,(X),(X),2.5,2.9,(X),(X),458,106,113316,25424,48.9,10.9,(X),(X),36.0,10.9,(X),(X),12.9,8.5,(X),(X),51.1,10.9,(X),(X),22.1,11.7,(X),(X),29.0,10.7,(X),(X),25.6,(X),(X),(X),27.4,(X),(X),(X),22.3,(X),(X),(X)
1400000US06001400200,06001400200,"Census Tract 4002, Alameda County, California",832,43,141806,12739,85.7,4.5,140903,9426,1.7,2.4,-,**,0.0,3.8,-,**,9.3,3.5,106964,65532,0.0,3.8,-,**,0.0,3.8,-,**,3.4,2.2,201000,62955,7.2,3.8,219000,103065,79.6,5.3,140417,19467,0.5,0.7,-,**,39.2,4.8,162794,45358,31.4,4.2,175250,55988,29.0,4.0,114750,9487,471,49,172232,27264,33.5,5.7,213500,48396,66.5,5.7,163456,23845,90.7,5.4,(X),(X),4.5,3.5,(X),(X),4.9,3.9,(X),(X),361,58,107292,19528,65.7,8.5,(X),(X),42.9,9.9,(X),(X),22.7,9.2,(X),(X),34.3,8.5,(X),(X),21.9,8.0,(X),(X),12.5,5.9,(X),(X),17.9,(X),(X),(X),9.1,(X),(X),(X),24.9,(X),(X),(X)
1400000US06001400300,06001400300,"Census Tract 4003, Alameda County, California",2489,98,84598,15779,68.4,6.7,103654,22820,14.0,4.9,18411,12368,0.0,1.3,-,**,11.8,4.4,(X),(X),0.0,1.3,-,**,2.1,1.8,51563,26828,3.7,2.5,185188,179580,7.4,2.5,55595,26276,63.7,6.9,103894,19880,1.1,1.2,-,**,45.7,5.2,104663,37281,30.5,5.3,80583,24550,22.7,4.9,44091,38469,1136,156,141786,25309,37.7,6.5,208750,66283,62.3,6.5,110893,33386,76.9,8.7,(X),(X),14.4,7.7,(X),(X),8.6,6.9,(X),(X),1353,168,52442,11896,55.8,9.1,(X),(X),36.8,9.4,(X),(X),19.0,7.2,(X),(X),44.2,9.1,(X),(X),39.1,9.4,(X),(X),5.1,3.8,(X),(X),14.7,(X),(X),(X),14.1,(X),(X),(X),15.2,(X),(X),(X)
1400000US06001400400,06001400400,"Census Tract 4004, Alameda County, California",1801,87,102386,13037,72.8,5.2,103906,13867,10.7,3.6,(X),(X),0.0,1.8,-,**,10.4,3.7,99038,33680,0.0,1.8,-,**,0.5,0.8,-,**,5.6,3.7,191006,11826,8.4,3.5,142760,64205,66.0,6.3,99605,15441,0.0,1.8,-,**,52.7,4.4,105061,14617,29.3,4.3,109013,21792,17.9,3.0,70156,51794,839,126,125114,36354,40.9,7.0,152375,43831,59.1,7.0,109818,18062,77.8,9.6,(X),(X),11.4,5.4,(X),(X),10.7,8.1,(X),(X),962,129,77727,13406,57.8,8.1,(X),(X),34.5,7.1,(X),(X),23.3,7.0,(X),(X),42.2,8.1,(X),(X),22.3,6.3,(X),(X),19.9,8.0,(X),(X),22.9,(X),(X),(X),24.2,(X),(X),(X),19.1,(X),(X),(X)
1400000US06001400500,06001400500,"Census Tract 4005, Alameda County, California",1624,57,76038,4925,59.9,5.3,86500,11352,25.2,5.2,51989,22601,0.4,0.6,-,**,5.6,3.1,41845,28670,0.0,2.0,-,**,2.8,1.9,(X),(X),6.1,4.1,(X),(X),8.7,4.4,61250,49468,54.7,6.4,90817,6543,3.3,2.2,75602,16116,52.3,5.6,85125,10118,28.4,5.9,71250,14860,15.9,3.2,36307,19673,592,91,98571,18979,39.4,7.5,122125,27844,60.6,7.5,86490,26688,68.4,11.8,(X),(X),27.2,10.8,(X),(X),4.4,4.3,(X),(X),1032,101,58396,7949,58.3,8.3,(X),(X),33.9,8.1,(X),(X),24.4,7.9,(X),(X),41.7,8.3,(X),(X),25.6,6.9,(X),(X),16.1,6.9,(X),(X),25.6,(X),(X),(X),22.8,(X),(X),(X),21.9,(X),(X),(X)
1400000US06001400600,06001400600,"Census Tract 4006, Alameda County, California",701,45,60804,22129,49.6,7.6,81765,20303,34.5,6.4,36304,16178,0.7,1.1,-,**,5.3,3.7,(X),(X),0.0,4.5,-,**,1.4,1.9,-,**,8.4,4.5,(X),(X),6.1,3.4,111042,33774,45.9,7.8,80588,23552,2.3,2.2,(X),(X),44.4,8.5,(X),(X),34.4,7.5,(X),(X),19.0,5.7,(X),(X),364,53,116389,12540,29.4,9.7,139886,47380,70.6,9.7,109250,48608,72.0,11.5,144167,22383,25.5,12.0,61875,34466,2.5,2.9,-,**,337,64,35078,13244,48.7,16.0,(X),(X),33.8,14.7,(X),(X),14.8,8.8,(X),(X),51.3,16.0,(X),(X),48.1,15.7,(X),(X),3.3,3.5,(X),(X),34.2,(X),(X),(X),26.9,(X),(X),(X),42.1,(X),(X),(X)
1400000US06001400700,06001400700,"Census Tract 4007, Alameda County, California",1793,87,39614,6204,42.1,5.8,62214,17986,47.4,5.7,26667,11626,1.5,1.6,(X),(X),2.7,1.6,76500,48310,0.0,1.8,-,**,1.4,1.5,28906,28345,5.0,3.9,46214,40196,10.7,3.8,52361,38524,34.2,6.1,61107,18602,3.3,2.0,45595,32762,38.8,6.7,53229,18214,33.6,7.4,39899,8783,24.2,5.9,20735,3739,890,128,44650,5956,44.3,11.1,42262,10927,55.7,11.1,44750,25185,48.0,9.0,(X),(X),40.7,10.4,(X),(X),11.3,7.9,(X),(X),903,135,28032,5776,58.6,10.7,24693,5687,41.4,10.4,23333,7246,17.2,8.2,44531,25256,41.4,10.7,37917,30165,18.4,8.7,21229,2849,23.0,8.1,76071,31818,30.5,(X),(X),(X),28.4,(X),(X),(X),27.1,(X),(X),(X)
1400000US06001400800,06001400800,"Census Tract 4008, Alameda County, California",1572,108,59886,5934,50.4,5.2,81544,12059,32.9,6.1,44531,23584,0.4,0.7,-,**,12.1,4.0,(X),(X),0.0,2.0,-,**,2.6,2.6,(X),(X),1.6,1.6,(X),(X),5.5,2.4,(X),(X),48.2,5.2,81838,14510,4.6,3.1,(X),(X),41.0,5.1,(X),(X),32.4,5.8,(X),(X),21.9,4.4,(X),(X),698,129,70132,18373,26.2,10.4,56771,3699,73.8,10.4,76250,23857,67.9,9.7,(X),(X),17.5,9.3,(X),(X),14.6,6.6,(X),(X),874,136,48333,13231,58.7,8.8,39351,9691,47.1,8.8,37130,6672,11.6,4.8,81719,51062,41.3,8.8,60091,11739,28.4,8.5,48382,24797,12.9,6.6,122773,59124,24.5,(X),(X),(X),26.6,(X),(X),(X),21.4,(X),(X),(X)
1400000US06001400900,06001400900,"Census Tract 4009, Alameda County, California",1013,75,57003,11564,38.0,9.0,69250,33248,47.3,9.2,51128,20146,0.4,0.7,-,**,7.1,4.7,108571,21688,0.0,3.2,-,**,3.6,3.3,-,**,3.7,2.4,(X),(X),5.4,4.4,41250,37169,32.6,8.7,85962,43865,1.9,1.8,(X),(X),46.8,7.2,(X),(X),35.3,6.9,(X),(X),16.0,5.0,(X),(X),440,75,75000,19530,50.5,11.4,73056,37950,49.5,11.4,78103,24137,61.8,13.7,(X),(X),28.6,11.7,(X),(X),9.5,8.1,(X),(X),573,90,53990,15961,56.4,10.7,(X),(X),43.1,11.8,(X),(X),13.3,6.7,(X),(X),43.6,10.7,(X),(X),25.5,10.7,(X),(X),18.2,9.5,(X),(X),34.6,(X),(X),(X),27.5,(X),(X),(X),40.0,(X),(X),(X)
