GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1400000US25025000100,25025000100,"Census Tract 1, Suffolk County, Massachusetts",1502,107,58542,11220,71.7,7.4,66691,9838,5.7,5.2,42778,20443,0.0,2.1,-,**,11.0,4.6,31642,10096,0.0,2.1,-,**,9.2,6.3,90741,67036,2.4,2.0,(X),(X),13.5,7.4,59240,39943,67.4,7.9,68047,10198,5.8,2.9,"2,500-",***,43.5,8.1,96060,12600,27.0,7.1,57587,12586,23.8,5.5,17865,6687,653,135,52917,13816,42.0,12.2,49310,23843,58.0,12.2,58450,21936,76.9,11.3,(X),(X),19.0,10.8,(X),(X),4.1,4.3,(X),(X),849,147,67122,18870,56.5,11.8,(X),(X),35.1,11.5,(X),(X),21.4,8.5,(X),(X),43.5,11.8,(X),(X),11.1,6.8,(X),(X),32.4,11.7,(X),(X),34.2,(X),(X),(X),33.4,(X),(X),(X),34.7,(X),(X),(X)
1400000US25025000201,25025000201,"Census Tract 2.01, Suffolk County, Massachusetts",1341,107,68406,8862,82.4,5.5,75703,12478,3.5,2.8,(X),(X),0.0,2.4,-,**,4.6,2.7,67000,40806,0.0,2.4,-,**,4.8,4.1,(X),(X),4.6,3.6,(X),(X),8.9,5.0,44750,29891,75.1,6.6,80720,9858,12.2,4.6,34948,20357,50.0,7.1,78667,11730,23.3,6.0,66528,31077,14.5,5.1,48125,10301,519,93,66875,9341,18.3,8.5,80515,66839,81.7,8.5,66389,6910,65.7,11.9,(X),(X),29.3,12.1,(X),(X),5.0,4.0,(X),(X),822,136,72813,16356,48.4,9.5,(X),(X),21.7,8.8,(X),(X),26.8,8.2,(X),(X),51.6,9.5,(X),(X),22.1,7.4,(X),(X),29.4,9.5,(X),(X),37.4,(X),(X),(X),42.6,(X),(X),(X),34.1,(X),(X),(X)
1400000US25025000202,25025000202,"Census Tract 2.02, Suffolk County, Massachusetts",1340,102,60714,7880,72.8,7.1,70958,30677,9.6,5.2,(X),(X),0.0,2.4,-,**,12.5,4.9,(X),(X),0.0,2.4,-,**,5.1,4.0,(X),(X),0.0,2.4,-,**,12.4,5.3,20263,14888,67.6,7.5,90132,38388,7.2,3.3,(X),(X),49.0,7.4,(X),(X),25.2,6.5,(X),(X),18.7,5.3,(X),(X),646,132,52955,12349,39.5,11.4,30795,16027,60.5,11.4,70573,41335,59.1,13.5,(X),(X),35.9,13.5,(X),(X),5.0,5.3,(X),(X),694,115,64615,28918,50.3,11.2,(X),(X),27.2,11.0,(X),(X),23.1,7.6,(X),(X),49.7,11.2,(X),(X),14.4,7.3,(X),(X),35.3,10.9,(X),(X),30.6,(X),(X),(X),25.1,(X),(X),(X),35.7,(X),(X),(X)
1400000US25025000301,25025000301,"Census Tract 3.01, Suffolk County, Massachusetts",1094,100,79792,22298,84.5,5.0,84265,15564,1.9,2.1,-,**,0.0,2.9,-,**,9.7,4.6,78269,32582,0.0,2.9,-,**,3.9,2.7,21438,18929,0.0,2.9,-,**,6.9,3.7,24583,22522,81.5,5.8,85405,13248,7.9,5.5,18913,12148,41.0,8.6,90673,23126,38.8,8.3,79479,34861,12.3,4.9,42875,15807,503,106,82216,33226,48.5,13.4,90938,77710,51.5,13.4,80536,41318,65.4,13.9,(X),(X),31.2,14.5,(X),(X),3.4,3.7,(X),(X),591,102,66685,22626,65.8,13.6,45885,16999,40.4,13.2,44125,15892,25.4,13.3,85811,80001,34.2,13.6,83750,40704,20.5,11.1,67386,22246,13.7,10.3,167645,62579,25.6,(X),(X),(X),26.0,(X),(X),(X),25.2,(X),(X),(X)
1400000US25025000302,25025000302,"Census Tract 3.02, Suffolk County, Massachusetts",1204,106,72647,7308,76.8,6.8,77554,11941,3.7,3.3,(X),(X),0.0,2.7,-,**,15.9,4.1,48583,30721,0.0,2.7,-,**,3.6,5.2,-,**,0.0,2.7,-,**,3.0,2.7,83393,42130,74.6,6.8,77500,13299,6.5,3.5,(X),(X),51.0,8.7,(X),(X),24.4,8.0,(X),(X),18.1,5.0,(X),(X),485,85,89844,20282,28.7,12.1,123142,18031,71.3,12.1,79130,20431,86.0,9.2,99659,29242,12.2,8.9,64063,42916,1.9,2.6,-,**,719,108,59904,22080,69.4,11.4,45972,29205,45.9,11.0,41250,33812,23.5,7.6,61635,45211,30.6,11.4,73688,21304,15.7,7.3,47917,13692,14.9,9.3,103472,94107,38.4,(X),(X),(X),32.6,(X),(X),(X),41.2,(X),(X),(X)
1400000US25025000401,25025000401,"Census Tract 4.01, Suffolk County, Massachusetts",2533,163,44009,13406,71.4,6.0,55156,19138,3.4,3.5,(X),(X),0.0,1.3,-,**,22.9,5.2,18864,10909,0.0,1.3,-,**,0.7,1.1,-,**,1.7,1.6,(X),(X),5.4,3.0,(X),(X),66.6,6.2,59583,14999,17.2,4.6,35250,27937,36.4,6.3,80156,24469,14.8,4.3,99231,74972,31.5,4.6,11894,1423,775,154,59830,21377,39.5,10.9,(X),(X),60.5,10.9,(X),(X),85.5,11.3,70673,19638,13.2,11.7,56275,17919,1.3,2.2,-,**,1758,197,24451,18657,69.6,8.7,(X),(X),49.0,8.3,(X),(X),20.6,5.6,(X),(X),30.4,8.7,(X),(X),17.5,6.4,(X),(X),12.9,6.4,(X),(X),21.9,(X),(X),(X),24.0,(X),(X),(X),21.0,(X),(X),(X)
1400000US25025000402,25025000402,"Census Tract 4.02, Suffolk County, Massachusetts",1363,97,51776,8610,75.4,6.9,51900,6611,1.2,1.3,-,**,0.0,2.4,-,**,17.5,5.3,36066,29725,0.0,2.4,-,**,0.7,1.0,-,**,5.1,5.5,70571,19295,7.5,5.5,(X),(X),71.2,7.7,50950,6473,13.4,3.7,(X),(X),52.4,6.9,(X),(X),20.3,7.2,(X),(X),13.9,5.9,(X),(X),520,101,65200,23739,48.3,12.8,(X),(X),51.7,12.8,(X),(X),67.5,15.4,(X),(X),31.5,15.4,(X),(X),1.0,2.5,(X),(X),843,121,43438,14667,60.3,9.9,(X),(X),34.5,8.2,(X),(X),25.7,8.5,(X),(X),39.7,9.9,(X),(X),28.0,8.9,(X),(X),11.7,5.5,(X),(X),29.9,(X),(X),(X),24.2,(X),(X),(X),33.3,(X),(X),(X)
1400000US25025000502,25025000502,"Census Tract 5.02, Suffolk County, Massachusetts",1723,110,45230,10416,86.8,3.9,43375,10282,1.7,1.8,-,**,0.0,1.9,-,**,11.5,3.9,(X),(X),0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,6.9,3.9,(X),(X),81.5,4.8,44125,12337,19.2,5.2,14107,11979,44.6,6.1,61875,12372,16.9,4.8,79732,40997,19.3,4.6,15602,8562,438,91,96328,13791,24.0,11.1,112228,92113,76.0,11.1,69297,25031,88.1,8.5,(X),(X),6.4,5.8,(X),(X),5.5,5.3,(X),(X),1285,125,32552,10647,64.2,8.6,(X),(X),46.8,8.6,(X),(X),17.4,5.6,(X),(X),35.8,8.6,(X),(X),28.4,8.2,(X),(X),7.4,4.6,(X),(X),16.7,(X),(X),(X),18.9,(X),(X),(X),16.0,(X),(X),(X)
1400000US25025000503,25025000503,"Census Tract 5.03, Suffolk County, Massachusetts",1230,87,56037,10905,80.8,7.0,60278,8936,2.2,2.6,-,**,0.0,2.6,-,**,7.8,5.1,"2,500-",***,0.0,2.6,-,**,1.8,2.8,-,**,7.4,5.2,61375,60148,4.1,3.1,(X),(X),78.5,6.8,61083,8441,22.8,7.0,(X),(X),55.2,8.5,(X),(X),7.6,6.5,(X),(X),14.3,5.4,(X),(X),244,80,65000,24814,13.1,14.8,-,**,86.9,14.8,69167,25835,82.4,17.3,80855,21154,17.6,17.3,-,**,0.0,12.5,-,**,986,105,51786,21777,61.3,9.3,(X),(X),38.9,8.7,(X),(X),22.3,7.2,(X),(X),38.7,9.3,(X),(X),23.7,9.1,(X),(X),15.0,6.6,(X),(X),37.0,(X),(X),(X),18.4,(X),(X),(X),39.1,(X),(X),(X)
