GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1400000US06075010100,06075010100,"Census Tract 101, San Francisco County, California",2049,114,61442,23965,58.8,7.3,82404,35771,1.9,1.7,10521,1522,0.0,1.6,-,**,33.4,7.1,51464,39496,0.0,1.6,-,**,1.5,1.7,-,**,4.4,4.0,(X),(X),11.2,6.2,43556,20181,50.4,8.2,95764,18673,6.5,4.7,(X),(X),46.0,8.1,(X),(X),20.3,6.0,(X),(X),27.2,4.9,(X),(X),731,134,81729,19443,19.3,7.6,108897,42142,80.7,7.6,80213,31361,73.2,11.6,102171,21898,21.5,11.1,32212,23115,5.3,5.9,-,**,1318,172,51929,16828,47.7,10.2,(X),(X),43.5,10.3,(X),(X),4.2,3.3,(X),(X),52.3,10.2,(X),(X),31.4,10.5,(X),(X),20.9,9.7,(X),(X),33.0,(X),(X),(X),29.1,(X),(X),(X),35.2,(X),(X),(X)
1400000US06075010200,06075010200,"Census Tract 102, San Francisco County, California",2615,171,117986,21679,86.2,5.2,123542,27941,0.0,1.2,-,**,0.0,1.2,-,**,7.5,3.1,125179,33318,0.0,1.2,-,**,3.1,3.7,-,**,3.3,2.4,(X),(X),4.6,3.8,(X),(X),84.7,5.3,122500,27913,0.5,0.8,-,**,48.7,5.9,134145,19869,25.3,5.4,157708,94114,25.5,4.0,64167,15181,692,154,148864,42489,21.5,8.8,"250,000+",***,78.5,8.8,130724,59495,93.9,6.0,(X),(X),3.3,4.3,(X),(X),2.7,4.1,(X),(X),1923,217,111723,19027,44.4,8.5,(X),(X),36.5,8.1,(X),(X),8.0,4.5,(X),(X),55.6,8.5,(X),(X),39.7,7.9,(X),(X),15.9,6.5,(X),(X),27.7,(X),(X),(X),22.1,(X),(X),(X),29.7,(X),(X),(X)
1400000US06075010300,06075010300,"Census Tract 103, San Francisco County, California",2030,171,87721,25948,67.5,7.5,112841,17217,0.0,1.6,-,**,0.0,1.6,-,**,30.2,7.3,32286,9639,0.0,1.6,-,**,0.0,1.6,-,**,2.3,2.2,(X),(X),2.3,2.5,-,**,66.2,8.0,114375,20160,3.7,2.9,76107,39420,43.8,7.5,116420,36151,27.5,7.9,44717,19688,24.9,5.2,67778,43786,876,199,92593,36722,31.3,10.9,94537,58680,68.7,10.9,84545,45853,77.1,12.6,(X),(X),13.2,10.5,(X),(X),9.7,8.2,(X),(X),1154,197,77393,33440,45.8,10.1,(X),(X),24.5,9.0,(X),(X),21.3,10.0,(X),(X),54.2,10.1,(X),(X),35.4,10.7,(X),(X),18.7,9.3,(X),(X),31.0,(X),(X),(X),34.4,(X),(X),(X),28.4,(X),(X),(X)
1400000US06075010400,06075010400,"Census Tract 104, San Francisco County, California",2557,183,103328,7436,69.1,5.8,102380,14732,0.0,1.3,-,**,0.0,1.3,-,**,22.2,5.6,107042,31661,0.0,1.3,-,**,2.6,4.1,-,**,6.1,4.5,202818,161809,7.0,5.0,(X),(X),68.3,5.5,102746,13739,2.1,2.2,(X),(X),47.9,6.6,(X),(X),30.7,6.4,(X),(X),19.2,4.0,(X),(X),851,183,105684,11936,40.3,11.8,101155,23230,59.7,11.8,127321,37565,92.9,5.5,106250,13029,4.9,4.7,73571,72414,2.1,3.1,-,**,1706,208,102458,16805,51.5,8.7,(X),(X),30.9,6.5,(X),(X),20.5,8.3,(X),(X),48.5,8.7,(X),(X),32.8,8.2,(X),(X),15.7,6.3,(X),(X),29.6,(X),(X),(X),32.1,(X),(X),(X),28.4,(X),(X),(X)
1400000US06075010500,06075010500,"Census Tract 105, San Francisco County, California",1582,145,105000,20291,64.2,7.9,108625,32701,2.5,3.1,-,**,0.0,2.0,-,**,26.0,7.2,103173,60909,0.7,1.2,-,**,0.0,2.0,-,**,6.6,4.7,(X),(X),6.3,4.9,(X),(X),57.8,8.5,115341,32668,4.4,4.1,(X),(X),37.7,6.7,(X),(X),22.3,6.1,(X),(X),35.6,4.9,(X),(X),581,103,169375,85395,37.0,7.6,168875,153691,63.0,7.6,170714,84389,91.0,10.0,215417,73058,9.0,10.0,-,**,0.0,5.4,-,**,1001,137,81164,27934,47.1,8.9,61438,37399,43.8,9.3,65625,39667,3.3,4.5,-,**,52.9,8.9,92250,52531,44.4,8.6,76250,61708,8.6,5.6,211750,186448,17.9,(X),(X),(X),17.6,(X),(X),(X),18.1,(X),(X),(X)
1400000US06075010600,06075010600,"Census Tract 106, San Francisco County, California",1872,126,34808,7901,46.8,5.0,75469,21687,0.5,0.8,-,**,0.0,1.7,-,**,47.9,5.3,20655,10374,0.0,1.7,-,**,2.0,2.4,-,**,2.9,3.7,-,**,6.1,4.3,35048,18358,45.6,5.0,75859,21591,3.6,2.9,(X),(X),40.1,6.9,(X),(X),32.5,6.2,(X),(X),23.8,3.7,(X),(X),735,141,35156,14603,23.9,8.2,31667,11749,76.1,8.2,46375,26744,64.9,11.6,(X),(X),18.0,10.2,(X),(X),17.1,10.6,(X),(X),1137,157,29740,13572,31.0,8.0,(X),(X),25.7,6.6,(X),(X),5.3,3.7,(X),(X),69.0,8.0,(X),(X),55.0,11.7,(X),(X),14.1,7.6,(X),(X),37.6,(X),(X),(X),44.1,(X),(X),(X),33.3,(X),(X),(X)
1400000US06075010700,06075010700,"Census Tract 107, San Francisco County, California",2426,144,22260,3329,23.3,4.6,86083,27561,0.0,1.3,-,**,0.0,1.3,-,**,75.5,4.4,18285,3025,0.0,1.3,-,**,1.2,1.9,-,**,0.0,1.3,-,**,2.5,2.4,(X),(X),22.0,4.6,85552,35234,5.6,2.9,(X),(X),25.3,5.3,(X),(X),37.6,6.8,(X),(X),31.5,6.3,(X),(X),1156,174,27902,6702,30.4,8.9,(X),(X),69.6,8.9,(X),(X),76.5,8.6,(X),(X),17.8,7.6,(X),(X),5.7,4.8,(X),(X),1270,181,14468,2724,52.4,10.5,(X),(X),45.7,10.7,(X),(X),6.7,6.1,(X),(X),47.6,10.5,(X),(X),35.2,10.5,(X),(X),12.4,6.4,(X),(X),27.4,(X),(X),(X),29.8,(X),(X),(X),25.3,(X),(X),(X)
1400000US06075010800,06075010800,"Census Tract 108, San Francisco County, California",2524,137,85785,10136,52.0,7.5,110551,19053,0.0,1.3,-,**,0.4,0.7,-,**,41.2,7.5,74485,33139,0.0,1.3,-,**,3.2,3.7,-,**,3.1,2.4,134226,60351,7.9,4.7,(X),(X),48.7,7.7,108816,22324,2.7,2.4,140694,45333,42.1,6.1,112450,22091,28.9,5.0,76417,35541,26.3,5.4,45333,44925,833,155,85523,22198,28.9,9.7,80452,27645,71.1,9.7,133182,69329,73.3,12.5,(X),(X),19.0,10.8,(X),(X),7.7,7.2,(X),(X),1691,195,86250,17869,62.0,9.0,(X),(X),38.4,9.8,(X),(X),23.6,7.2,(X),(X),38.0,9.0,(X),(X),25.0,7.5,(X),(X),13.0,6.7,(X),(X),30.1,(X),(X),(X),29.1,(X),(X),(X),30.6,(X),(X),(X)
1400000US06075010900,06075010900,"Census Tract 109, San Francisco County, California",2789,98,113015,16747,75.8,6.6,127292,25495,2.7,2.3,(X),(X),0.0,1.2,-,**,21.4,6.3,50882,30271,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.8,1.2,-,**,75.1,6.6,132908,26616,3.0,1.8,(X),(X),49.0,4.6,(X),(X),25.1,4.6,(X),(X),22.8,3.6,(X),(X),625,149,185724,39076,22.1,11.0,82045,59967,77.9,11.0,196161,34443,86.4,11.4,(X),(X),11.4,10.2,(X),(X),2.2,3.8,(X),(X),2164,183,93194,24954,59.8,6.6,64926,37372,46.1,7.1,48438,32241,13.7,4.4,172604,37009,40.2,6.6,106908,57871,28.1,6.4,95526,30846,12.1,5.6,181141,81577,26.0,(X),(X),(X),39.2,(X),(X),(X),22.2,(X),(X),(X)
